Section,Unit,District,Name,Rank,Station,Office 1,Office 2,Mobile 1,Mobile 2,Email
Commissionerates,Bengaluru City,Bengaluru City,"DCP, CAR West",DCP,CAR West,22942964,,22942130,,dcpcarwestbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"CAR West C/Room, Office",CAR West C/Room,Office,22943441,,—,,crcarwestbcp@ksp.gov.in
Commissionerates,Bengaluru City,Bengaluru City,"ACP CAR West-1, Office",ACP CAR West-1,Office,—,,9480801911,,
Commissionerates,Bengaluru City,Bengaluru City,"ACP CAR West-2, Office",ACP CAR West-2,Office,—,,9480801111,,
Ranges,Central Range – Bengaluru,Bengaluru City,"IGP Central Range, Office",IGP Central Range,Office,22264412,,22942210,,igpcr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"AAO, IGP Office",AAO,IGP Office,22943053,,—,,
Ranges,Central Range – Bengaluru,Bengaluru City,"DySP DE, IGP Office",DySP DE,IGP Office,22942630,,9480802418,,
Ranges,Central Range – Bengaluru,Bengaluru City,"DySP FPB, IGP Office",DySP FPB,IGP Office,22942619,,22208393,,
Ranges,Central Range – Bengaluru,Bengaluru City,"Central Range C/Room, Office",Central Range C/Room,Office,22942250,,—,,crigcontrol@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"SP, Bengaluru",SP,Bengaluru,22264350,,22943073,,spbng@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"Addl. SP-1, Bengaluru",Addl. SP-1,Bengaluru,22260603,,22942404,,addlspbng@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"Addl. SP-2, Bengaluru",Addl. SP-2,Bengaluru,22942632,,9480802409,,Addlspbng2@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"District C/Room, Office",District C/Room,Office,22256767,,22942700,,dcblore@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI (Wireless) C/Room, Office",PI (Wireless) C/Room,Office,22942643,,9480800930,,
Ranges,Central Range – Bengaluru,Bengaluru City,"DySP Cyber Crime PS, Office",DySP Cyber Crime PS,Office,22267868,,9480802408,,
Ranges,Central Range – Bengaluru,Bengaluru City,"Cyber Crime PS, Office",Cyber Crime PS,Office,22267868,,—,,cenpsbng@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"DySP, Hosakote Sub-Division",DySP,Hosakote Sub-Division,27932111,,8277960586,,hosakotesdpobng@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI Hosakote PS, Office",PI Hosakote PS,Office,27931570,,9480802432,,hosakotebng@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI Nandagudi PS, Office",PI Nandagudi PS,Office,27961250,,9480802433,,nandagudibng@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI Sulibele PS, Office",PI Sulibele PS,Office,27952415,,9480802446,,sulibelebng@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI Tirumashettihalli PS, Office",PI Tirumashettihalli PS,Office,28549100,,9480802434,,tshallibng@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI Anugondanahalli PS, Office",PI Anugondanahalli PS,Office,27945777,,9480802464,,anugondanhallibng@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI Hosakote Traffic PS, Office",PI Hosakote Traffic PS,Office,27931199,,9480802445,,hosakotetrfbng@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"DySP, Anekal Sub-Division",DySP,Anekal Sub-Division,22942612,,9480802420,,anekalsdpobng@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI Anekal PS, Office",PI Anekal PS,Office,27859235,,9480802435,,anekalbng@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI Bannerghatta PS, Office",PI Bannerghatta PS,Office,27828595,,9480802449,,bannerghattabng@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI Suryanagar PS, Office",PI Suryanagar PS,Office,29765300,,8277960614,,suryanagarabng@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI Attibele PS, Office",PI Attibele PS,Office,27821360,,9480802436,,attibelebng@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI Sarjapura PS, Office",PI Sarjapura PS,Office,27823032,,9480802452,,sarjapurabng@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI Jigani PS, Office",PI Jigani PS,Office,27825108,,9480802476,,jiganibng@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"DySP Doddaballapura Sub-Division, Office",DySP Doddaballapura Sub-Division,Office,27622052,,9480802421,,sdpodbpurabng@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI Doddaballapura Town PS, Office",PI Doddaballapura Town PS,Office,27625601,,9480802454,,dbpuratownbng@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI Women PS, Office",PI Women PS,Office,25344432,,8277960670,,womenpsbng@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI Dodda Belavangala PS, Office",PI Dodda Belavangala PS,Office,27655241,,9480802455,,dbvangalabng@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI Hosahalli PS, Office",PI Hosahalli PS,Office,27656008,,9480802456,,hosahallybng@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI Doddaballapur (R) PS, Office",PI Doddaballapur (R) PS,Office,27622025,,9480802453,,bdpuraruralbng@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI Vijayapura PS, Office",PI Vijayapura PS,Office,27668444,,9480802458,,vijayapurabng@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI Channarayapatna PS, Office",PI Channarayapatna PS,Office,29562444,,9480802459,,crpatnabng@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI Vishwanathapura PS, Office",PI Vishwanathapura PS,Office,2522244,,9480802460,,vnpurabng@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"DySP Nelamangala, Office",DySP Nelamangala,Office,27722688,,9480802422,,sdponmlbng@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI Nelamangala (R) PS, Office",PI Nelamangala (R) PS,Office,27728223,,9480802430,,nmlruralbng@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI Dobbespet PS, Office",PI Dobbespet PS,Office,27734231,,9480802462,,dobbaspethbng@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI Thyamagondlu PS, Office",PI Thyamagondlu PS,Office,27732033,,9480802463,,tgondalubng@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI Nelamangala (T) PS, Office",PI Nelamangala (T) PS,Office,27722133,,9480802461,,nmltownbng@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI Nelamangala Traffic PS, Office",PI Nelamangala Traffic PS,Office,27722134,,9480802474,,nmltrafficbng@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"AAO, Office",AAO,Office,22256111,,8277960645,,aaobng@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"DySP DAR, Office",DySP DAR,Office,22942198,,9480802406,,darbng@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"DySP DCRB, Office",DySP DCRB,Office,—,,,,dcrbbng@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI DSB, Office",PI DSB,Office,22352466,,9480802407,,dsbbng@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI FPB, Office",PI FPB,Office,22942498,,9480802410,,fpbbng@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"Dog Squad, Office",Dog Squad,Office,22942198,,—,,
Ranges,Central Range – Bengaluru,Bengaluru City,"Computer Section, Office",Computer Section,Office,22942875,,—,,ccbng@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"RPI DAR, Office",RPI DAR,Office,22942198,,9480802438,,darbng@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"DC, Office",DC,Office,29781022,,9483546898,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PWD, Office",PWD,Office,22872801,,—,,
Ranges,Central Range – Bengaluru,Bengaluru City,"Public Prosecutor, Office",Public Prosecutor,Office,22262371,,—,,
Ranges,Central Range – Bengaluru,Bengaluru City,"Blood Bank, Office",Blood Bank,Office,28060200,,—,,
Ranges,Central Range – Bengaluru,Bengaluru City,"KSRTC, Office",KSRTC,Office,—,,7760990864,,
Ranges,Central Range – Bengaluru,Bengaluru City,"Highway Toll, Office",Highway Toll,Office,27722134,,—,,
Ranges,Central Range – Bengaluru,Bengaluru City,"SP, Chikkaballapura",SP,Chikkaballapura,277210,,9480802501,,spcbpura@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"Addl. SP, Chikkaballapura",Addl. SP,Chikkaballapura,277218,,9480802502,,addlspcbpura@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"District C/Room, Office",District C/Room,Office,277211,,277213,,dccbpura@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI (W) C/Room, Office",PI (W) C/Room,Office,—,,9480800934,,
Ranges,Central Range – Bengaluru,Bengaluru City,"DySP, Chikkaballapura",DySP,Chikkaballapura,272423,,9480802520,,sdpocbpura@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI Women PS, Office",PI Women PS,Office,275122,,9480802507,,womenpscbpura@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI Cyber Crime PS, Office",PI Cyber Crime PS,Office,270916,,9480802510,,dcbpscbpura@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"CPI Chikkaballapura Circle, Office",CPI Chikkaballapura Circle,Office,275511,,9480802530,,cpicbpura@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-1 Chikkaballapura (T) PS, Office",PSI-1 Chikkaballapura (T) PS,Office,272262,,9480802545,,townpscbpura@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-2 Chikkaballapura (T) PS, Office",PSI-2 Chikkaballapura (T) PS,Office,272262,,9480802574,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-1 Chikkaballapura (R) PS, Office",PSI-1 Chikkaballapura (R) PS,Office,272657,,9480802546,,ruralpscbpura@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-2 Chikkaballapura (R) PS, Office",PSI-2 Chikkaballapura (R) PS,Office,272657,,9480802538,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI Nandigiridhama PS, Office",PSI Nandigiridhama PS,Office,262755,,9480802562,,nandigiridhamapscbpura@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI Chikkaballapura Traffic PS, Office",PSI Chikkaballapura Traffic PS,Office,275567,,9480802566,,cbpuratraffic@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"CPI Gouribidnur Circle, Office",CPI Gouribidnur Circle,Office,286733,,286100,,cpigbnurcbpura@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-1 Gouribidnur (T) PS, Office",PSI-1 Gouribidnur (T) PS,Office,286720,,9480802547,,gbnurtowncbpura@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-2 Gouribidnur (T) PS, Office",PSI-2 Gouribidnur (T) PS,Office,286720,,—,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-1 Gouribidnur (R) PS, Office",PSI-1 Gouribidnur (R) PS,Office,286100,,9480802548,,gbnurruralcbpura@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-2 Gouribidnur (R) PS, Office",PSI-2 Gouribidnur (R) PS,Office,286100,,9480802575,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI Manchenahalli PS, Office",PSI Manchenahalli PS,Office,280238,,9480802549,,mhallicbpura@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"CPI Gudibande Circle, Office",CPI Gudibande Circle,Office,261025,,9480802560,,cpigbandecbpura@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI Gudibande PS, Office",PSI Gudibande PS,Office,261025,,9480802561,,gbandecbpura@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI Peresandra PS, Office",PSI Peresandra PS,Office,200040,,9480802508,,psandrapscbpura@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"CPI Chelur Circle, Office",CPI Chelur Circle,Office,280099,,9480802532,,cpichelurcbpura@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI Chelur PS, Office",PSI Chelur PS,Office,280099,,9480802551,,chelurpscbpura@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI Pathapalya PS, Office",PSI Pathapalya PS,Office,285133,,9480802552,,ppalyacbpura@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI Bagepalli PS, Office",PI Bagepalli PS,Office,—,,9480802550,,bpallipscbpura@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-1 Bagepalli PS, Office",PSI-1 Bagepalli PS,Office,—,,9480802565,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-2 Bagepalli PS, Office",PSI-2 Bagepalli PS,Office,282233,,—,,
Ranges,Central Range – Bengaluru,Bengaluru City,"DySP Chintamani, Office",DySP Chintamani,Office,252103,,9480802521,,sdpocmanicbpura@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"CPI Kencharlahalli Circle, Office",CPI Kencharlahalli Circle,Office,258640,,9480802533,,cpikhallicbpura@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI Kencharlahalli PS, Office",PSI Kencharlahalli PS,Office,258640,,9480802555,,khallicbpura@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI Batlahalli PS, Office",PSI Batlahalli PS,Office,247265,,9480802556,,bhallipscbpura@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI Chintamani (R) PS, Office",PI Chintamani (R) PS,Office,252121,,9480802554,,cmaniruralcbpura@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI Chintamani (T) PS, Office",PI Chintamani (T) PS,Office,252140,,9480802553,,cmanitowncbpura@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-1 Chintamani (T) PS, Office",PSI-1 Chintamani (T) PS,Office,252140,,9480802563,,
Ranges,Central Range – Bengaluru,Bengaluru City,"CPI Sidlaghatta Circle, Office",CPI Sidlaghatta Circle,Office,256509,,9480802534,,cpisghattacbpura@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI Sidlaghatta (T) PS, Office",PSI Sidlaghatta (T) PS,Office,256280,,9480802557,,sgattatowncbpura@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI Sidlaghatta (R) PS, Office",PSI Sidlaghatta (R) PS,Office,256270,,9480802558,,sgattaruralcbpura@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI Dibburhalli PS, Office",PSI Dibburhalli PS,Office,258125,,9480802559,,dbhallicbpura@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"AAO, Office",AAO,Office,277214,,—,,aaocbpura@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI DSB, Office",PI DSB,Office,277215,,9480802507,,dsbcbpura@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI DCRB, Office",PI DCRB,Office,277216,,9480802509,,dcrbcbpura@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI DCIB, Office",PI DCIB,Office,—,,9480802508,,dcibcbpura@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"DySP DAR, Office",DySP DAR,Office,—,,9480802506,,darcbpura@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"RPI DAR, Office",RPI DAR,Office,—,,9480802537,,
Ranges,Central Range – Bengaluru,Bengaluru City,"Home Guard, Office",Home Guard,Office,277057,,—,,
Ranges,Central Range – Bengaluru,Bengaluru City,"DC, Office",DC,Office,277001,,—,,
Ranges,Central Range – Bengaluru,Bengaluru City,"District Session Judge, Office",District Session Judge,Office,270966,,—,,
Ranges,Central Range – Bengaluru,Bengaluru City,"District Health Officer, Office",District Health Officer,Office,275077,,—,,
Ranges,Central Range – Bengaluru,Bengaluru City,"KSRTC, Office",KSRTC,Office,274444,,—,,
Ranges,Central Range – Bengaluru,Bengaluru City,"Toll, Office",Toll,Office,28394383,,—,,
Ranges,Central Range – Bengaluru,Bengaluru City,"SP, Kolar",SP,Kolar,243060,,RES-222004,,spklr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"Addl. SP-1, Kolar",Addl. SP-1,Kolar,243061,,RES-227844,,addlspklr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"Addl. SP-2, Kolar",Addl. SP-2,Kolar,—,,9480802603,,
Ranges,Central Range – Bengaluru,Bengaluru City,"District C/Room, Office",District C/Room,Office,243066,,243173,,dcklr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI (W) C/Room, Office",PI (W) C/Room,Office,—,,9480800933,,
Ranges,Central Range – Bengaluru,Bengaluru City,"DySP Kolar, Office",DySP Kolar,Office,225824,,9480802620,,sdpoklr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI Women PS, Office",PI Women PS,Office,226133,,—,,womenpsklr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI Cyber Crime PS, Office",PI Cyber Crime PS,Office,220950,,9480802610,,dcbkol@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI Kolar Town PS, Office",PI Kolar Town PS,Office,222024,,9480802645,,townklr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI Kolar (R) PS, Office",PI Kolar (R) PS,Office,222616,,9480802631,,cpiruralklr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-1 Kolar (R) PS, Office",PSI-1 Kolar (R) PS,Office,—,,9480802648,,ruralklr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"CPI Gulpet Circle, Office",CPI Gulpet Circle,Office,240596,,9480802630,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI Gulpet PS, Office",PSI Gulpet PS,Office,222025,,9480802646,,gulpetklr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI Kolar Traffic PS, Office",PSI Kolar Traffic PS,Office,—,,9480802647,,trafficklr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI Vemagal PS, Office",PI Vemagal PS,Office,246421,,9480802649,,vemagalklr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI Malur PS, Office",PI Malur PS,Office,232220,,9480802632,,malurklr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-1 Malur PS, Office",PSI-1 Malur PS,Office,—,,9480802650,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PI Masthi PS, Office",PI Masthi PS,Office,236222,,9480802651,,mastiklr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"ASP Mulbagal, Office",ASP Mulbagal,Office,242234,,9480802621,,sdpomulbagalklr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"CPI Mulbagal I Circle, Office",CPI Mulbagal I Circle,Office,242008,,9480802633,,cpimulbagalklr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI Nangali PS, Office",PSI Nangali PS,Office,248126,,9480802653,,nangliklr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI Mulbagal (R) PS, Office",PSI Mulbagal (R) PS,Office,244100,,9480802607,,mblruralklr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI Mulbagal (T) PS, Office",PI Mulbagal (T) PS,Office,242040,,9480802652,,mulbagalklr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI-1 Mulbagal (T) PS, Office",PSI-1 Mulbagal (T) PS,Office,—,,9480802652,,mulbagalklr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI Srinivasapura PS, Office",PI Srinivasapura PS,Office,246234,,9480802654,,srinivaspuraklr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"CPI Gownpalli Circle, Office",CPI Gownpalli Circle,Office,—,,9480802634,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI Rayapad PS, Office",PSI Rayapad PS,Office,240006,,9480802655,,ralaypadklr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI Gownpalli PS, Office",PSI Gownpalli PS,Office,248106,,9480802656,,gownipalliklr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"AAO, Office",AAO,Office,243021,,—,,aaocbpura@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI DSB, Office",PI DSB,Office,243444,,9480802608,,dsbklr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI DCRB, Office",PI DCRB,Office,243062,,9480802609,,dcrbklr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"DySP DAR, Office",DySP DAR,Office,222023,,9480802606,,darklr@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI ISD, Office",PI ISD,Office,—,,9480800699,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PI FPB, Office",PI FPB,Office,—,,9480802637,,
Ranges,Central Range – Bengaluru,Bengaluru City,"Home Guard, Office",Home Guard,Office,243149,,—,,
Ranges,Central Range – Bengaluru,Bengaluru City,"DC, Office",DC,Office,243666,,—,,
Ranges,Central Range – Bengaluru,Bengaluru City,"Fire Force Officer, Office",Fire Force Officer,Office,243222,,—,,
Ranges,Central Range – Bengaluru,Bengaluru City,"DHO, Office",DHO,Office,200339,,—,,
Ranges,Central Range – Bengaluru,Bengaluru City,"Excise, Office",Excise,Office,222115,,—,,
Ranges,Central Range – Bengaluru,Bengaluru City,"RTO Kolar, Office",RTO Kolar,Office,—,,9480059392,,
Ranges,Central Range – Bengaluru,Bengaluru City,"District Session Judge, Office",District Session Judge,Office,222091,,—,,
Ranges,Central Range – Bengaluru,Bengaluru City,"KSRTC DC, Office",KSRTC DC,Office,240151,,—,,
Ranges,Central Range – Bengaluru,Bengaluru City,"DFO, Office",DFO,Office,290070,,—,,
Ranges,Central Range – Bengaluru,Bengaluru City,"SP, KGF",SP,KGF,274291,,RES-271791,,spkgf@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"District C/Room, Office",District C/Room,Office,274743,,274740,,dckgf@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI (W) C/Room, Office",PI (W) C/Room,Office,274743,,9480800935,,dcrkgf@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"DySP KGF, Office",DySP KGF,Office,08153-275284,,9480802720,,sdpokgf@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI Cyber Crime PS, Office",PI Cyber Crime PS,Office,260500,,9480802708,,dcbkgf@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"CPI Robertsonpet Circle, Office",CPI Robertsonpet Circle,Office,260776,,9480802732,,cpirobertsonpetkgf@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI Robertsonpet PS, Office",PSI Robertsonpet PS,Office,260224,,9480802749,,robertsonpetkgf@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI Andersonpet PS, Office",PSI Andersonpet PS,Office,274282,,9480802750,,andersonpetkgf@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"CPI Oorgaum Circle, Office",CPI Oorgaum Circle,Office,262530,,9480802731,,cpioorgaumkgf@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI Oorgaum PS, Office",PSI Oorgaum PS,Office,260283,,9480802747,,oorgaumkgf@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI BEML PS, Office",PSI BEML PS,Office,263179,,9480802748,,bemlnagarkgf@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"CPI Bethamangala Circle, Office",CPI Bethamangala Circle,Office,274575,,9480802730,,cpibethamangalakgf@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI Bethamangala PS, Office",PSI Bethamangala PS,Office,200623,,9480802752,,bethamangalakgf@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI Kyasamballi PS, Office",PSI Kyasamballi PS,Office,200289,,9480802745,,kyasamballikgf@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"CPI Kamasamudram Circle, Office",CPI Kamasamudram Circle,Office,259028,,9480802733,,cpikamasamudramkgf@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI Kamasamudram PS, Office",PSI Kamasamudram PS,Office,259028,,9480802753,,kamasamudramkgf@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI Budikote PS, Office",PSI Budikote PS,Office,200450,,9480802746,,budikotekgf@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI Bangarpet PS, Office",PI Bangarpet PS,Office,255402,,9480802751,,bangarpetkgf@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PSI Bangarpet PS, Office",PSI Bangarpet PS,Office,255228,,9480109383,,
Ranges,Central Range – Bengaluru,Bengaluru City,"PI DSB, Office",PI DSB,Office,274292,,9480802707,,dsbkgf@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI DCIB, Office",PI DCIB,Office,274577,,9480802708,,dcibkgf@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"PI DCRB, Office",PI DCRB,Office,274577,,9480802709,,dcrbkgf@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"AAO DPO, Office",AAO DPO,Office,276100,,—,,aaokgf@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"Fire Station KGF, Office",Fire Station KGF,Office,266000,,9480823713,,
Ranges,Central Range – Bengaluru,Bengaluru City,"Fire Station Bangarpet, Office",Fire Station Bangarpet,Office,257101,,—,,
Ranges,Central Range – Bengaluru,Bengaluru City,"Tahsildar Taluk Office Bangarpet, Office",Tahsildar Taluk Office Bangarpet,Office,255263,,—,,
Ranges,Central Range – Bengaluru,Bengaluru City,"Tahsildar Taluk Office KGF, Office",Tahsildar Taluk Office KGF,Office,270404,,—,,
Ranges,Central Range – Bengaluru,Bengaluru City,"Jailer Sub Jail K.G.F, Office",Jailer Sub Jail K.G.F,Office,274625,,9480806419,,
Ranges,Central Range – Bengaluru,Bengaluru City,"SP, Bengaluru South (Ramanagara)",SP,Bengaluru South (Ramanagara),27278800 (R),,27273700 (O),,sprmn@ksp.gov.in
Ranges,Central Range – Bengaluru,Bengaluru City,"Addl. SP-1, Bengaluru South (Ramanagara)",Addl. SP-1,Bengaluru South (Ramanagara),27275070,,9480802802,,addlsprmn@ksp.gov.in
